调入日期,stkcd,shortname,indnme1,ROEttm,PB
2018-12-01,600328,兰太实业,化学原料和化学制品制造业,0.168654,1.116209
2018-12-01,600352,浙江龙盛,化学原料和化学制品制造业,0.201031,1.369285
2018-12-01,600409,三友化工,化学原料和化学制品制造业,0.190070,1.060004
2018-12-01,600596,新安股份,化学原料和化学制品制造业,0.273891,1.405134
2018-12-01,600803,新奥股份,化学原料和化学制品制造业,0.183480,1.411730
2018-12-01,600985,雷鸣科化,化学原料和化学制品制造业,0.275874,0.977163
2018-12-01,601216,君正集团,化学原料和化学制品制造业,0.146070,1.368522
2018-12-01,601678,滨化股份,化学原料和化学制品制造业,0.159865,1.135111
2018-12-01,603980,吉华集团,化学原料和化学制品制造业,0.169815,1.468739
2018-12-01,600810,神马股份,化学纤维制造业,0.253232,1.281703
2018-12-01,601233,桐昆股份,化学纤维制造业,0.226489,1.242140
2018-12-01,000915,山大华特,医药制造业,0.141462,1.427978
2018-12-01,002118,紫鑫药业,医药制造业,0.129498,1.403128
2018-12-01,600056,中国医药,医药制造业,0.198488,1.502387
2018-12-01,600479,千金药业,医药制造业,0.133420,1.585134
2018-12-01,600781,辅仁药业,医药制造业,0.331518,1.869546
2018-12-01,603858,步长制药,医药制造业,0.133187,1.758244
2018-12-01,000516,国际医学,卫生,0.486202,1.664142
2018-12-01,601515,东风股份,印刷和记录媒介复制业,0.160885,1.979461
2018-12-01,601828,美凯龙,商务服务业,0.128610,0.904776
2018-12-01,600068,葛洲坝,土木工程建筑业,0.114851,0.546333
2018-12-01,600133,东湖高新,土木工程建筑业,0.115802,0.906783
2018-12-01,601186,中国铁建,土木工程建筑业,0.110998,0.744852
2018-12-01,601668,中国建筑,土木工程建筑业,0.141547,0.623064
2018-12-01,601800,中国交建,土木工程建筑业,0.107420,0.874237
2018-12-01,603030,全筑股份,建筑装饰、装修和其他建筑业,0.161933,1.606740
2018-12-01,603979,金诚信,开采专业及辅助性活动,0.066348,1.125724
2018-12-01,000031,中粮地产,房地产业,0.158598,0.719866
2018-12-01,000069,华侨城A,房地产业,0.160477,0.702432
2018-12-01,002133,广宇集团,房地产业,0.193861,0.743437
2018-12-01,002244,滨江集团,房地产业,0.165994,0.707629
2018-12-01,600383,金地集团,房地产业,0.244552,0.696696
2018-12-01,600606,绿地控股,房地产业,0.175989,0.735496
2018-12-01,600708,光明地产,房地产业,0.228367,0.680622
2018-12-01,601588,北辰实业,房地产业,0.146133,0.662496
2018-12-01,000652,泰达股份,批发业,0.130761,0.990345
2018-12-01,002091,江苏国泰,批发业,0.169491,0.889170
2018-12-01,002462,嘉事堂,批发业,0.165157,1.102431
2018-12-01,002589,瑞康医药,批发业,0.164823,1.080610
2018-12-01,600051,宁波联合,批发业,0.191582,0.725694
2018-12-01,600153,建发股份,批发业,0.125207,0.441433
2018-12-01,600546,山煤国际,批发业,0.209381,0.807230
2018-12-01,600704,物产中大,批发业,0.141664,0.784751
2018-12-01,600710,苏美达,批发业,0.183382,0.674170
2018-12-01,002605,姚记扑克,文教、工美、体育和娱乐用品制造业,0.087394,1.815880
2018-12-01,600757,长江传媒,新闻和出版业,0.116200,1.149732
2018-12-01,000960,锡业股份,有色金属冶炼和压延加工业,0.087817,1.266865
2018-12-01,002540,亚太科技,有色金属冶炼和压延加工业,0.095592,1.224502
2018-12-01,601137,博威合金,有色金属冶炼和压延加工业,0.116314,1.309994
2018-12-01,601677,明泰铝业,有色金属冶炼和压延加工业,0.095997,0.932133
2018-12-01,000426,兴业矿业,有色金属矿采选业,0.130332,1.611117
2018-12-01,600711,盛屯矿业,有色金属矿采选业,0.128846,1.252357
2018-12-01,603993,洛阳钼业,有色金属矿采选业,0.126364,1.716100
2018-12-01,000887,中鼎股份,橡胶和塑料制品业,0.155660,1.526989
2018-12-01,002014,永新股份,橡胶和塑料制品业,0.127993,1.615531
2018-12-01,300230,永利股份,橡胶和塑料制品业,0.152082,1.324658
2018-12-01,601058,赛轮金宇,橡胶和塑料制品业,0.119574,1.006719
2018-12-01,600279,重庆港九,水上运输业,0.112353,0.602099
2018-12-01,601000,唐山港,水上运输业,0.090225,0.850792
2018-12-01,000598,兴蓉环境,水的生产和供应业,0.098462,1.144503
2018-12-01,000030,富奥股份,汽车制造业,0.128767,0.994277
2018-12-01,000338,潍柴动力,汽车制造业,0.198615,1.003232
2018-12-01,000581,威孚高科,汽车制造业,0.184050,1.125784
2018-12-01,000951,中国重汽,汽车制造业,0.189447,1.130343
2018-12-01,000981,银亿股份,汽车制造业,0.155115,0.903410
2018-12-01,002048,宁波华翔,汽车制造业,0.126087,0.770366
2018-12-01,002662,京威股份,汽车制造业,0.184870,1.088090
2018-12-01,600104,上汽集团,汽车制造业,0.192968,1.039716
2018-12-01,600741,华域汽车,汽车制造业,0.209483,1.003653
2018-12-01,601633,长城汽车,汽车制造业,0.124046,1.090748
2018-12-01,600097,开创国际,渔业,0.177650,1.488902
2018-12-01,600188,兖州煤业,煤炭开采和洗选业,0.124419,0.572312
2018-12-01,000421,南京公用,燃气生产和供应业,0.081260,0.747866
2018-12-01,600856,中天能源,燃气生产和供应业,0.079700,0.921752
2018-12-01,002034,旺能环境,生态保护和环境治理业,0.219666,1.514416
2018-12-01,300070,碧水源,生态保护和环境治理业,0.126436,1.281072
2018-12-01,000791,甘肃电投,电力、热力生产和供应业,0.088597,0.778334
2018-12-01,002039,黔源电力,电力、热力生产和供应业,0.093650,0.828089
2018-12-01,600886,国投电力,电力、热力生产和供应业,0.119688,0.720098
2018-12-01,000921,海信科龙,电气机械和器材制造业,0.204039,1.278834
2018-12-01,002270,华明装备,电气机械和器材制造业,0.109731,1.486662
2018-12-01,300391,康跃科技,电气机械和器材制造业,0.102652,1.525795
2018-12-01,600261,阳光照明,电气机械和器材制造业,0.108617,1.346469
2018-12-01,600522,中天科技,电气机械和器材制造业,0.109438,1.253978
2018-12-01,600884,杉杉股份,电气机械和器材制造业,0.149783,1.462020
2018-12-01,002746,仙坛股份,畜牧业,0.120731,1.992000
2018-12-01,000059,华锦股份,石油、煤炭及其他燃料加工业,0.135839,0.718508
2018-12-01,600028,中国石化,石油和天然气开采业,0.110346,0.827981
2018-12-01,000726,鲁泰A,纺织业,0.119414,1.143949
2018-12-01,002042,华孚时尚,纺织业,0.114520,1.161890
2018-12-01,002083,孚日股份,纺织业,0.125905,1.377184
2018-12-01,002394,联发股份,纺织业,0.128513,1.043285
2018-12-01,600070,浙江富润,纺织业,0.098671,1.417359
2018-12-01,600987,航民股份,纺织业,0.178737,1.309306
2018-12-01,601599,鹿港文化,纺织业,0.100956,1.087942
2018-12-01,002503,搜于特,纺织服装、服饰业,0.125094,1.268146
2018-12-01,601566,九牧王,纺织服装、服饰业,0.113449,1.612399
2018-12-01,603518,维格娜丝,纺织服装、服饰业,0.144686,1.104810
2018-12-01,000551,创元科技,综合,0.068480,1.052063
2018-12-01,600603,广汇物流,综合,0.081080,0.914674
2018-12-01,600777,新潮能源,综合,0.063393,1.037522
2018-12-01,000016,深康佳A,计算机、通信和其他电子设备制造业,0.855839,0.928518
2018-12-01,000636,风华高科,计算机、通信和其他电子设备制造业,0.192127,1.944513
2018-12-01,002217,合力泰,计算机、通信和其他电子设备制造业,0.132452,1.411075
2018-12-01,002241,歌尔股份,计算机、通信和其他电子设备制造业,0.106580,1.514087
2018-12-01,002449,国星光电,计算机、通信和其他电子设备制造业,0.146573,1.883574
2018-12-01,002745,木林森,计算机、通信和其他电子设备制造业,0.109203,1.706217
2018-12-01,300120,经纬辉开,计算机、通信和其他电子设备制造业,0.104027,1.238497
2018-12-01,300219,鸿利智汇,计算机、通信和其他电子设备制造业,0.154177,1.981941
2018-12-01,300323,华灿光电,计算机、通信和其他电子设备制造业,0.125972,1.592630
2018-12-01,300433,蓝思科技,计算机、通信和其他电子设备制造业,0.135425,1.797301
2018-12-01,600525,长园集团,计算机、通信和其他电子设备制造业,0.204590,0.918446
2018-12-01,603890,春秋电子,计算机、通信和其他电子设备制造业,0.138075,1.778007
2018-12-01,603996,中新科技,计算机、通信和其他电子设备制造业,0.110557,1.551711
2018-12-01,000617,中油资本,资本市场服务,0.109453,0.699646
2018-12-01,600061,国投资本,资本市场服务,0.060851,1.107428
2018-12-01,601211,国泰君安,资本市场服务,0.065405,1.044032
2018-12-01,002195,二三四五,软件和信息技术服务业,0.162318,1.969740
2018-12-01,002373,千方科技,软件和信息技术服务业,0.121163,2.137099
2018-12-01,002649,博彦科技,软件和信息技术服务业,0.120311,1.892185
2018-12-01,300017,网宿科技,软件和信息技术服务业,0.105944,2.292270
2018-12-01,300098,高新兴,软件和信息技术服务业,0.105734,1.901221
2018-12-01,300231,银信科技,软件和信息技术服务业,0.128997,2.160002
2018-12-01,300349,金卡智能,软件和信息技术服务业,0.164637,1.977083
2018-12-01,000811,冰轮环境,通用设备制造业,0.104305,1.167028
2018-12-01,002685,华东重机,通用设备制造业,0.115662,1.189300
2018-12-01,300145,中金环境,通用设备制造业,0.137851,1.345099
2018-12-01,600475,华光股份,通用设备制造业,0.094760,0.960113
2018-12-01,600835,上海机电,通用设备制造业,0.187545,1.224480
2018-12-01,600567,山鹰纸业,造纸和纸制品业,0.263562,1.169701
2018-12-01,600966,博汇纸业,造纸和纸制品业,0.148323,0.811071
2018-12-01,000900,现代投资,道路运输业,0.110143,0.664242
2018-12-01,600012,皖通高速,道路运输业,0.109846,0.921885
2018-12-01,600350,山东高速,道路运输业,0.117822,0.693469
2018-12-01,002468,申通快递,邮政业,0.271784,3.271898
2018-12-01,000039,中集集团,金属制品业,0.099051,0.740676
2018-12-01,000778,新兴铸管,金属制品业,0.102256,0.827438
2018-12-01,002150,通润装备,金属制品业,0.096935,1.433042
2018-12-01,002478,常宝股份,金属制品业,0.128708,1.095930
2018-12-01,000976,华铁股份,铁路、船舶、航空航天和其他运输设备制造业,0.118265,1.553354
2018-12-01,001696,宗申动力,铁路、船舶、航空航天和其他运输设备制造业,0.088463,1.273761
2018-12-01,603766,隆鑫通用,铁路、船舶、航空航天和其他运输设备制造业,0.144087,1.280960
2018-12-01,000501,鄂武商A,零售业,0.155503,0.961381
2018-12-01,000759,中百集团,零售业,0.118186,1.044493
2018-12-01,600297,广汇汽车,零售业,0.122579,0.757166
2018-12-01,600694,大商股份,零售业,0.133567,0.921110
2018-12-01,600697,欧亚集团,零售业,0.125889,0.573807
2018-12-01,600723,首商股份,零售业,0.122622,1.032934
2018-12-01,600859,王府井,零售业,0.108108,1.009028
2018-12-01,000546,金圆股份,非金属矿物制品业,0.138873,1.386968
2018-12-01,000789,万年青,非金属矿物制品业,0.360232,1.280020
2018-12-01,600668,尖峰集团,非金属矿物制品业,0.200828,1.348181
2018-12-01,601636,旗滨集团,非金属矿物制品业,0.181184,1.323942
2018-12-01,600282,南钢股份,黑色金属冶炼和压延加工业,0.320750,0.787554
2019-01-01,300284,苏交科,专业技术服务业,0.137646,1.963560
2019-01-01,600629,华建集团,专业技术服务业,0.136638,1.732325
2019-01-01,603458,勘设股份,专业技术服务业,0.148572,1.836062
2019-01-01,603776,永安行,专业技术服务业,0.367557,1.594097
2019-01-01,000666,经纬纺机,专用设备制造业,0.129463,0.378749
2019-01-01,000821,京山轻机,专用设备制造业,0.120905,1.333928
2019-01-01,300276,三丰智能,专用设备制造业,0.114687,1.618460
2019-01-01,600528,中铁工业,专用设备制造业,0.102879,1.492651
2019-01-01,600761,安徽合力,专用设备制造业,0.131514,1.328167
2019-01-01,603686,龙马环卫,专用设备制造业,0.146528,1.334313
2019-01-01,000606,顺利办,互联网和相关服务,0.147866,1.437429
2019-01-01,002517,恺英网络,互联网和相关服务,0.240344,1.462088
2019-01-01,601567,三星医疗,仪器仪表制造业,0.121067,1.048260
2019-01-01,000888,峨眉山A,公共设施管理业,0.094769,1.277325
2019-01-01,002345,潮宏基,其他制造业,0.080795,1.146068
2019-01-01,300061,康旗股份,其他制造业,0.110892,1.172476
2019-01-01,600390,五矿资本,其他金融业,0.069225,0.722647
2019-01-01,600705,中航资本,其他金融业,0.131759,1.220967
2019-01-01,300511,雪榕生物,农业,0.109164,1.657301
2019-01-01,000639,西王食品,农副食品加工业,0.121876,1.015722
2019-01-01,002100,天康生物,农副食品加工业,0.109285,1.253264
2019-01-01,002852,道道全,农副食品加工业,0.124081,1.634474
2019-01-01,603609,禾丰牧业,农副食品加工业,0.179105,1.561544
2019-01-01,000683,远兴能源,化学原料和化学制品制造业,0.135716,0.829431
2019-01-01,000822,山东海化,化学原料和化学制品制造业,0.204956,1.343555
2019-01-01,000830,鲁西化工,化学原料和化学制品制造业,0.306881,1.264895
2019-01-01,002002,鸿达兴业,化学原料和化学制品制造业,0.138129,1.199177
2019-01-01,002068,黑猫股份,化学原料和化学制品制造业,0.181168,1.196296
2019-01-01,002440,闰土股份,化学原料和化学制品制造业,0.174339,1.302446
2019-01-01,600160,巨化股份,化学原料和化学制品制造业,0.152839,1.445934
2019-01-01,600328,兰太实业,化学原料和化学制品制造业,0.168654,1.066392
2019-01-01,600352,浙江龙盛,化学原料和化学制品制造业,0.201031,1.456847
2019-01-01,600409,三友化工,化学原料和化学制品制造业,0.190070,1.008856
2019-01-01,600596,新安股份,化学原料和化学制品制造业,0.273891,1.256977
2019-01-01,600803,新奥股份,化学原料和化学制品制造业,0.183480,1.312685
2019-01-01,600985,雷鸣科化,化学原料和化学制品制造业,0.275874,1.013112
2019-01-01,601216,君正集团,化学原料和化学制品制造业,0.146070,1.262510
2019-01-01,601678,滨化股份,化学原料和化学制品制造业,0.159865,1.055103
2019-01-01,603980,吉华集团,化学原料和化学制品制造业,0.169815,1.397499
2019-01-01,600810,神马股份,化学纤维制造业,0.253232,1.150451
2019-01-01,601233,桐昆股份,化学纤维制造业,0.226489,1.128797
2019-01-01,000915,山大华特,医药制造业,0.141462,1.420301
2019-01-01,002118,紫鑫药业,医药制造业,0.129498,1.251050
2019-01-01,600056,中国医药,医药制造业,0.198488,1.338413
2019-01-01,600062,华润双鹤,医药制造业,0.127606,1.619221
2019-01-01,600479,千金药业,医药制造业,0.133420,1.417125
2019-01-01,600781,辅仁药业,医药制造业,0.331518,1.494928
2019-01-01,603858,步长制药,医药制造业,0.133187,1.665358
2019-01-01,000516,国际医学,卫生,0.486202,1.664142
2019-01-01,601515,东风股份,印刷和记录媒介复制业,0.160885,1.941184
2019-01-01,601828,美凯龙,商务服务业,0.128610,0.872378
2019-01-01,600068,葛洲坝,土木工程建筑业,0.114851,0.538662
2019-01-01,600133,东湖高新,土木工程建筑业,0.115802,0.928899
2019-01-01,601186,中国铁建,土木工程建筑业,0.110998,0.736719
2019-01-01,601668,中国建筑,土木工程建筑业,0.141547,0.615505
2019-01-01,601800,中国交建,土木工程建筑业,0.107420,0.832114
2019-01-01,603030,全筑股份,建筑装饰、装修和其他建筑业,0.161933,1.506318
2019-01-01,603979,金诚信,开采专业及辅助性活动,0.066348,1.085157
2019-01-01,000031,中粮地产,房地产业,0.158598,0.694258
2019-01-01,000069,华侨城A,房地产业,0.160477,0.742170
2019-01-01,002133,广宇集团,房地产业,0.193861,0.689478
2019-01-01,002147,新光圆成,房地产业,0.217603,0.674114
2019-01-01,002244,滨江集团,房地产业,0.165994,0.716632
2019-01-01,600383,金地集团,房地产业,0.244552,0.704755
2019-01-01,600606,绿地控股,房地产业,0.175989,0.730712
2019-01-01,600708,光明地产,房地产业,0.228367,0.628405
2019-01-01,601588,北辰实业,房地产业,0.146133,0.612752
2019-01-01,000652,泰达股份,批发业,0.130761,0.914399
2019-01-01,002091,江苏国泰,批发业,0.169491,0.897180
2019-01-01,002462,嘉事堂,批发业,0.165157,1.001895
2019-01-01,002589,瑞康医药,批发业,0.164823,0.927568
2019-01-01,600051,宁波联合,批发业,0.191582,0.673234
2019-01-01,600153,建发股份,批发业,0.125207,0.412745
2019-01-01,600546,山煤国际,批发业,0.209381,0.772336
2019-01-01,600704,物产中大,批发业,0.141664,0.732008
2019-01-01,600710,苏美达,批发业,0.183382,0.649527
2019-01-01,002605,姚记扑克,文教、工美、体育和娱乐用品制造业,0.087394,1.757378
2019-01-01,600757,长江传媒,新闻和出版业,0.116200,1.176806
2019-01-01,000960,锡业股份,有色金属冶炼和压延加工业,0.087817,1.207381
2019-01-01,002540,亚太科技,有色金属冶炼和压延加工业,0.095592,1.216602
2019-01-01,601137,博威合金,有色金属冶炼和压延加工业,0.116314,1.240855
2019-01-01,601677,明泰铝业,有色金属冶炼和压延加工业,0.095997,0.867032
2019-01-01,000426,兴业矿业,有色金属矿采选业,0.130332,1.603224
2019-01-01,600711,盛屯矿业,有色金属矿采选业,0.128846,1.094316
2019-01-01,603993,洛阳钼业,有色金属矿采选业,0.126364,1.625324
2019-01-01,000887,中鼎股份,橡胶和塑料制品业,0.155660,1.444218
2019-01-01,300230,永利股份,橡胶和塑料制品业,0.152082,1.262565
2019-01-01,601058,赛轮金宇,橡胶和塑料制品业,0.119574,0.931528
2019-01-01,601966,玲珑轮胎,橡胶和塑料制品业,0.133500,1.683596
2019-01-01,600279,重庆港九,水上运输业,0.112353,0.571409
2019-01-01,601000,唐山港,水上运输业,0.090225,0.850792
2019-01-01,000598,兴蓉环境,水的生产和供应业,0.098462,1.098178
2019-01-01,000030,富奥股份,汽车制造业,0.128767,0.970729
2019-01-01,000338,潍柴动力,汽车制造业,0.198615,1.027245
2019-01-01,000581,威孚高科,汽车制造业,0.184050,1.105133
2019-01-01,000951,中国重汽,汽车制造业,0.189447,1.126298
2019-01-01,000981,银亿股份,汽车制造业,0.155115,0.751637
2019-01-01,002048,宁波华翔,汽车制造业,0.126087,0.714850
2019-01-01,002662,京威股份,汽车制造业,0.184870,1.065480
2019-01-01,600081,东风科技,汽车制造业,0.140709,1.195098
2019-01-01,600104,上汽集团,汽车制造业,0.192968,1.115864
2019-01-01,600741,华域汽车,汽车制造业,0.209483,1.089512
2019-01-01,601633,长城汽车,汽车制造业,0.124046,0.993201
2019-01-01,600188,兖州煤业,煤炭开采和洗选业,0.124419,0.526719
2019-01-01,000421,南京公用,燃气生产和供应业,0.081260,0.728271
2019-01-01,600856,中天能源,燃气生产和供应业,0.079700,0.715849
2019-01-01,002034,旺能环境,生态保护和环境治理业,0.219666,1.275420
2019-01-01,300070,碧水源,生态保护和环境治理业,0.126436,1.144601
2019-01-01,300355,蒙草生态,生态保护和环境治理业,0.116057,1.425431
2019-01-01,000040,东旭蓝天,电力、热力生产和供应业,0.134464,0.834824
2019-01-01,000791,甘肃电投,电力、热力生产和供应业,0.088597,0.787674
2019-01-01,002039,黔源电力,电力、热力生产和供应业,0.093650,0.836454
2019-01-01,600886,国投电力,电力、热力生产和供应业,0.119688,0.794081
2019-01-01,000921,海信科龙,电气机械和器材制造业,0.204039,1.257490
2019-01-01,002074,国轩高科,电气机械和器材制造业,0.129585,1.508199
2019-01-01,002668,奥马电器,电气机械和器材制造业,0.097143,1.407514
2019-01-01,600261,阳光照明,电气机械和器材制造业,0.108617,1.387148
2019-01-01,600522,中天科技,电气机械和器材制造业,0.109438,1.317000
2019-01-01,600884,杉杉股份,电气机械和器材制造业,0.149783,1.213965
2019-01-01,002746,仙坛股份,畜牧业,0.120731,1.840011
2019-01-01,603116,红蜻蜓,皮革、毛皮、羽毛及其制品和制鞋业,0.100942,1.152537
2019-01-01,000059,华锦股份,石油、煤炭及其他燃料加工业,0.135839,0.692847
2019-01-01,600028,中国石化,石油和天然气开采业,0.110346,0.708696
2019-01-01,000726,鲁泰A,纺织业,0.119414,1.179166
2019-01-01,002042,华孚时尚,纺织业,0.114520,1.106853
2019-01-01,002083,孚日股份,纺织业,0.125905,1.331278
2019-01-01,002394,联发股份,纺织业,0.128513,1.059045
2019-01-01,600070,浙江富润,纺织业,0.098671,1.281717
2019-01-01,600987,航民股份,纺织业,0.178737,1.432829
2019-01-01,601599,鹿港文化,纺织业,0.100956,1.062470
2019-01-01,002503,搜于特,纺织服装、服饰业,0.125094,1.187308
2019-01-01,603518,维格娜丝,纺织服装、服饰业,0.144686,1.012862
2019-01-01,600603,广汇物流,综合,0.081080,0.823274
2019-01-01,600777,新潮能源,综合,0.063393,0.872981
2019-01-01,000016,深康佳A,计算机、通信和其他电子设备制造业,0.855839,0.826483
2019-01-01,000636,风华高科,计算机、通信和其他电子设备制造业,0.192127,1.781917
2019-01-01,002217,合力泰,计算机、通信和其他电子设备制造业,0.132452,1.318130
2019-01-01,002241,歌尔股份,计算机、通信和其他电子设备制造业,0.106580,1.448806
2019-01-01,002449,国星光电,计算机、通信和其他电子设备制造业,0.146573,1.890861
2019-01-01,002745,木林森,计算机、通信和其他电子设备制造业,0.109203,1.490959
2019-01-01,300120,经纬辉开,计算机、通信和其他电子设备制造业,0.104027,1.216452
2019-01-01,300219,鸿利智汇,计算机、通信和其他电子设备制造业,0.154177,1.767365
2019-01-01,300241,瑞丰光电,计算机、通信和其他电子设备制造业,0.119904,1.935793
2019-01-01,300323,华灿光电,计算机、通信和其他电子设备制造业,0.125972,1.285125
2019-01-01,300433,蓝思科技,计算机、通信和其他电子设备制造业,0.135425,1.474427
2019-01-01,600525,长园集团,计算机、通信和其他电子设备制造业,0.204590,0.637527
2019-01-01,603890,春秋电子,计算机、通信和其他电子设备制造业,0.138075,1.626511
2019-01-01,603996,中新科技,计算机、通信和其他电子设备制造业,0.110557,1.440874
2019-01-01,000617,中油资本,资本市场服务,0.109453,0.691286
2019-01-01,600061,国投资本,资本市场服务,0.060851,0.951795
2019-01-01,601211,国泰君安,资本市场服务,0.065405,0.997167
2019-01-01,002195,二三四五,软件和信息技术服务业,0.162318,1.882990
2019-01-01,002373,千方科技,软件和信息技术服务业,0.121163,2.021193
2019-01-01,002649,博彦科技,软件和信息技术服务业,0.120311,1.649193
2019-01-01,300098,高新兴,软件和信息技术服务业,0.105734,2.141729
2019-01-01,300231,银信科技,软件和信息技术服务业,0.128997,2.092401
2019-01-01,300349,金卡智能,软件和信息技术服务业,0.164637,2.056268
2019-01-01,000811,冰轮环境,通用设备制造业,0.104305,1.127763
2019-01-01,002202,金风科技,通用设备制造业,0.137392,1.393760
2019-01-01,002685,华东重机,通用设备制造业,0.115662,1.035639
2019-01-01,300145,中金环境,通用设备制造业,0.137851,1.217708
2019-01-01,600475,华光股份,通用设备制造业,0.094760,0.889597
2019-01-01,600835,上海机电,通用设备制造业,0.187545,1.153151
2019-01-01,600966,博汇纸业,造纸和纸制品业,0.148323,0.767097
2019-01-01,000900,现代投资,道路运输业,0.110143,0.619640
2019-01-01,600350,山东高速,道路运输业,0.117822,0.738836
2019-01-01,002468,申通快递,邮政业,0.271784,3.102175
2019-01-01,000039,中集集团,金属制品业,0.099051,0.710464
2019-01-01,000778,新兴铸管,金属制品业,0.102256,0.806846
2019-01-01,002150,通润装备,金属制品业,0.096935,1.373240
2019-01-01,002478,常宝股份,金属制品业,0.128708,1.024650
2019-01-01,001696,宗申动力,铁路、船舶、航空航天和其他运输设备制造业,0.088463,1.117424
2019-01-01,603766,隆鑫通用,铁路、船舶、航空航天和其他运输设备制造业,0.144087,1.232735
2019-01-01,000501,鄂武商A,零售业,0.155503,0.914132
2019-01-01,000759,中百集团,零售业,0.118186,0.981303
2019-01-01,600297,广汇汽车,零售业,0.122579,0.723316
2019-01-01,600694,大商股份,零售业,0.133567,0.872763
2019-01-01,600697,欧亚集团,零售业,0.125889,0.543094
2019-01-01,600723,首商股份,零售业,0.122622,0.976335
2019-01-01,600859,王府井,零售业,0.108108,0.930777
2019-01-01,601607,上海医药,零售业,0.115264,1.052264
2019-01-01,000789,万年青,非金属矿物制品业,0.360232,1.177316
2019-01-01,002233,塔牌集团,非金属矿物制品业,0.177288,1.400986
2019-01-01,600668,尖峰集团,非金属矿物制品业,0.200828,1.206106
2019-01-01,601636,旗滨集团,非金属矿物制品业,0.181184,1.378350
2019-01-01,603612,索通发展,非金属矿物制品业,0.151969,1.422151
2019-01-01,600282,南钢股份,黑色金属冶炼和压延加工业,0.320750,0.785485
2019-02-01,300284,苏交科,专业技术服务业,0.137646,1.894652
2019-02-01,300732,设研院,专业技术服务业,0.236236,2.052331
2019-02-01,600629,华建集团,专业技术服务业,0.136638,1.586787
2019-02-01,603458,勘设股份,专业技术服务业,0.148572,1.635500
2019-02-01,603776,永安行,专业技术服务业,0.367557,1.578572
2019-02-01,000666,经纬纺机,专用设备制造业,0.129463,0.339575
2019-02-01,000821,京山轻机,专用设备制造业,0.120905,1.318570
2019-02-01,300276,三丰智能,专用设备制造业,0.114687,1.597648
2019-02-01,600528,中铁工业,专用设备制造业,0.102879,1.488121
2019-02-01,600761,安徽合力,专用设备制造业,0.131514,1.379707
2019-02-01,603686,龙马环卫,专用设备制造业,0.146528,1.238910
2019-02-01,603987,康德莱,专用设备制造业,0.128263,1.586662
2019-02-01,000606,顺利办,互联网和相关服务,0.147866,1.435225
2019-02-01,000676,智度股份,互联网和相关服务,0.146691,1.450615
2019-02-01,002517,恺英网络,互联网和相关服务,0.240344,1.285828
2019-02-01,002658,雪迪龙,仪器仪表制造业,0.121848,1.787697
2019-02-01,601567,三星医疗,仪器仪表制造业,0.121067,1.049103
2019-02-01,002345,潮宏基,其他制造业,0.080795,1.065210
2019-02-01,600390,五矿资本,其他金融业,0.069225,0.748703
2019-02-01,600705,中航资本,其他金融业,0.131759,0.943623
2019-02-01,300511,雪榕生物,农业,0.109164,1.700144
2019-02-01,000639,西王食品,农副食品加工业,0.121876,1.118246
2019-02-01,002100,天康生物,农副食品加工业,0.109285,1.516150
2019-02-01,601952,苏垦农发,农副食品加工业,0.117110,1.563571
2019-02-01,603609,禾丰牧业,农副食品加工业,0.179105,1.502769
2019-02-01,000683,远兴能源,化学原料和化学制品制造业,0.135716,0.866378
2019-02-01,000822,山东海化,化学原料和化学制品制造业,0.204956,1.258171
2019-02-01,000930,中粮生化,化学原料和化学制品制造业,0.192553,1.241232
2019-02-01,002002,鸿达兴业,化学原料和化学制品制造业,0.138129,1.428307
2019-02-01,002068,黑猫股份,化学原料和化学制品制造业,0.181168,1.133873
2019-02-01,002440,闰土股份,化学原料和化学制品制造业,0.174339,1.318506
2019-02-01,600328,兰太实业,化学原料和化学制品制造业,0.168654,1.062871
2019-02-01,600409,三友化工,化学原料和化学制品制造业,0.190070,0.984914
2019-02-01,600596,新安股份,化学原料和化学制品制造业,0.273891,1.188907
2019-02-01,600803,新奥股份,化学原料和化学制品制造业,0.183480,1.323280
2019-02-01,600985,雷鸣科化,化学原料和化学制品制造业,0.275874,0.976498
2019-02-01,601216,君正集团,化学原料和化学制品制造业,0.146070,1.325802
2019-02-01,601678,滨化股份,化学原料和化学制品制造业,0.159865,1.046616
2019-02-01,603980,吉华集团,化学原料和化学制品制造业,0.169815,1.370606
2019-02-01,600810,神马股份,化学纤维制造业,0.253232,1.254760
2019-02-01,601233,桐昆股份,化学纤维制造业,0.226489,1.200583
2019-02-01,000915,山大华特,医药制造业,0.141462,1.484598
2019-02-01,002019,亿帆医药,医药制造业,0.166711,1.568371
2019-02-01,002118,紫鑫药业,医药制造业,0.129498,1.343034
2019-02-01,600056,中国医药,医药制造业,0.198488,1.292273
2019-02-01,600062,华润双鹤,医药制造业,0.127606,1.433882
2019-02-01,600479,千金药业,医药制造业,0.133420,1.400210
2019-02-01,600781,辅仁药业,医药制造业,0.331518,1.357206
2019-02-01,603367,辰欣药业,医药制造业,0.141884,1.516633
2019-02-01,603858,步长制药,医药制造业,0.133187,1.527870
2019-02-01,000516,国际医学,卫生,0.486202,1.658414
2019-02-01,601515,东风股份,印刷和记录媒介复制业,0.160885,1.878172
2019-02-01,601828,美凯龙,商务服务业,0.128610,0.866029
2019-02-01,000498,山东路桥,土木工程建筑业,0.118089,0.887646
2019-02-01,600068,葛洲坝,土木工程建筑业,0.114851,0.515779
