调入日期,accper,stkcd,shortname,indnme1,ROEttm,PB,流通市值,总市值
2015-11-01,2015-09-30,600426,华鲁恒升,化学原料和化学制品制造业,0.139372,1.539962,11147876.25,11147876.25
2015-11-01,2015-09-30,000949,新乡化纤,化学纤维制造业,0.054196,1.800659,4485933.6,4489044.49
2015-11-01,2015-09-30,600889,南京化纤,化学纤维制造业,0.397724,2.193182,3067622.14,3067622.14
2015-11-01,2015-09-30,000623,吉林敖东,医药制造业,0.17411,1.222887,18274183.01,20715194.11
2015-11-01,2015-09-30,000908,景峰医药,医药制造业,0.454492,2.156982,3274803.78,10613277.86
2015-11-01,2015-09-30,002019,亿帆鑫富,医药制造业,0.160835,2.388683,4719602.87,11342623.7
2015-11-01,2015-09-30,600518,康美药业,医药制造业,0.186345,3.281154,59453239.62,59453239.62
2015-11-01,2015-09-30,601515,东风股份,印刷和记录媒介复制业,0.236063,3.833378,13833280.0,13833280.0
2015-11-01,2015-09-30,002344,海宁皮城,商务服务业,0.168413,2.62163,13422488.72,13630400.0
2015-11-01,2015-09-30,000090,天健集团,土木工程建筑业,0.143903,1.9483,7928816.89,7928816.89
2015-11-01,2015-09-30,600068,葛洲坝,土木工程建筑业,0.131219,1.266109,29703806.27,32970206.27
2015-11-01,2015-09-30,601186,中国铁建,土木工程建筑业,0.114536,1.487934,139039876.53,155868976.53
2015-11-01,2015-09-30,601668,中国建筑,土木工程建筑业,0.173973,0.761864,172825235.61,173400000.0
2015-11-01,2015-09-30,601669,中国电建,土木工程建筑业,0.130192,1.537756,24321000.0,101371648.78
2015-11-01,2015-09-30,300291,华录百纳,广播、电视、电影和录音制作业,0.119826,4.015758,9151758.0,15375289.38
2015-11-01,2015-09-30,002047,宝鹰股份,建筑装饰、装修和其他建筑业,0.161543,1.697573,5493772.08,10167966.55
2015-11-01,2015-09-30,002375,亚厦股份,建筑装饰、装修和其他建筑业,0.137764,2.250703,13785076.58,16325274.07
2015-11-01,2015-09-30,002482,广田股份,建筑装饰、装修和其他建筑业,0.114591,2.022118,8338525.6,9355553.2
2015-11-01,2015-09-30,600496,精工钢构,建筑装饰、装修和其他建筑业,0.097542,2.094429,6439321.55,7537121.55
2015-11-01,2015-09-30,600583,海油工程,开采专业及辅助性活动,0.180912,1.856624,36643578.51,40013260.94
2015-11-01,2015-09-30,000002,万科A,房地产业,0.186717,1.16129,123639165.12,123835041.62
2015-11-01,2015-09-30,000024,招商地产,房地产业,0.111948,1.523558,29242602.72,67338774.63
2015-11-01,2015-09-30,000402,金融街,房地产业,0.131194,0.88407,24523244.84,24539114.54
2015-11-01,2015-09-30,000537,广宇发展,房地产业,0.106231,1.348548,3660773.54,3660803.53
2015-11-01,2015-09-30,600048,保利地产,房地产业,0.1959,0.977951,85931416.44,85934415.08
2015-11-01,2015-09-30,600064,南京高科,房地产业,0.151459,1.50972,12335048.99,12335048.99
2015-11-01,2015-09-30,600067,冠城大通,房地产业,0.112957,1.214571,10395162.12,10395162.12
2015-11-01,2015-09-30,600177,雅戈尔,房地产业,0.262498,1.404573,27120130.45,27120130.45
2015-11-01,2015-09-30,600376,首开股份,房地产业,0.124469,1.014864,20761035.75,20761035.75
2015-11-01,2015-09-30,600383,金地集团,房地产业,0.143134,1.235176,53680345.77,53680345.77
2015-11-01,2015-09-30,600823,世茂股份,房地产业,0.141682,0.816159,17569064.28,17569064.28
2015-11-01,2015-09-30,000411,英特集团,批发业,0.097832,2.345779,3449982.78,3451967.1
2015-11-01,2015-09-30,000652,泰达股份,批发业,0.249935,2.405334,8339680.14,8396015.22
2015-11-01,2015-09-30,600051,宁波联合,批发业,0.097187,1.347925,2724606.72,2769940.8
2015-11-01,2015-09-30,600120,浙江东方,批发业,0.149872,1.704893,9118741.11,9118741.11
2015-11-01,2015-09-30,600335,国机汽车,批发业,0.125587,1.640965,8604156.14,9388370.98
2015-11-01,2015-09-30,600981,汇鸿集团,批发业,0.286224,2.385703,3746933.19,3746933.19
2015-11-01,2015-09-30,002082,栋梁新材,有色金属冶炼和压延加工业,0.081815,1.795164,1962713.25,2429980.0
2015-11-01,2015-09-30,300057,万顺股份,有色金属冶炼和压延加工业,0.068238,1.893599,2756400.45,4849502.53
2015-11-01,2015-09-30,600549,厦门钨业,有色金属冶炼和压延加工业,0.083275,1.854635,13467059.06,16429109.06
2015-11-01,2015-09-30,601677,明泰铝业,有色金属冶炼和压延加工业,0.076591,1.397431,4118270.0,4290354.12
2015-11-01,2015-09-30,603993,洛阳钼业,有色金属矿采选业,0.06065,0.660655,26322546.95,45078982.83
2015-11-01,2015-09-30,601000,唐山港,水上运输业,0.134767,1.495963,14882476.52,16481053.91
2015-11-01,2015-09-30,000685,中山公用,水的生产和供应业,0.172031,1.588955,11041778.99,15516041.74
2015-11-01,2015-09-30,000030,富奥股份,汽车制造业,0.114201,2.008655,4340837.69,9745396.38
2015-11-01,2015-09-30,000550,江铃汽车,汽车制造业,0.19858,1.97367,13370342.1,13416489.76
2015-11-01,2015-09-30,000581,威孚高科,汽车制造业,0.143585,1.805447,17757578.12,17760393.2
2015-11-01,2015-09-30,002454,松芝股份,汽车制造业,0.118853,2.084145,3311750.16,5305248.0
2015-11-01,2015-09-30,002662,京威股份,汽车制造业,0.134057,1.815618,4036448.5,7792500.0
2015-11-01,2015-09-30,600104,上汽集团,汽车制造业,0.210823,0.918593,185229519.37,185229519.37
2015-11-01,2015-09-30,600686,金龙汽车,汽车制造业,0.149154,1.973305,7869376.38,10787810.73
2015-11-01,2015-09-30,600741,华域汽车,汽车制造业,0.230999,1.141396,35493170.4,35493170.4
2015-11-01,2015-09-30,600742,一汽富维,汽车制造业,0.118275,1.038884,4537176.93,4537176.93
2015-11-01,2015-09-30,002696,百洋股份,渔业,0.054745,2.200049,1345891.75,2282720.0
2015-11-01,2015-09-30,601088,中国神华,煤炭开采和洗选业,0.091139,0.796628,238625319.21,238625319.21
2015-11-01,2015-09-30,000035,中国天楹,生态保护和环境治理业,0.119273,2.619584,5173521.27,7939155.13
2015-11-01,2015-09-30,600037,歌华有线,电信、广播电视和卫星传输服务,0.100318,2.619764,20983602.39,20983602.39
2015-11-01,2015-09-30,000539,粤电力A,电力、热力生产和供应业,0.155091,1.217846,17417660.49,30361794.22
2015-11-01,2015-09-30,000543,皖能电力,电力、热力生产和供应业,0.171325,1.054977,12609438.18,12954041.49
2015-11-01,2015-09-30,000600,建投能源,电力、热力生产和供应业,0.251223,1.255947,9363537.02,15390070.57
2015-11-01,2015-09-30,000767,漳泽电力,电力、热力生产和供应业,0.14847,1.693683,8120375.84,11629287.05
2015-11-01,2015-09-30,600011,华能国际,电力、热力生产和供应业,0.202435,1.375963,90825000.0,90825000.0
2015-11-01,2015-09-30,600023,浙能电力,电力、热力生产和供应业,0.163266,1.593603,18518368.48,98605002.41
2015-11-01,2015-09-30,600027,华电国际,电力、热力生产和供应业,0.209135,1.23406,40926987.22,56124169.64
2015-11-01,2015-09-30,600578,京能电力,电力、热力生产和供应业,0.155802,1.265649,11896060.73,24333281.43
2015-11-01,2015-09-30,600886,国投电力,电力、热力生产和供应业,0.230813,1.24434,59988446.39,59988446.39
2015-11-01,2015-09-30,000333,美的集团,电气机械和器材制造业,0.277577,1.990433,56499324.12,107623976.94
2015-11-01,2015-09-30,000400,许继电气,电气机械和器材制造业,0.123138,2.594429,11954855.86,16344985.68
2015-11-01,2015-09-30,000418,小天鹅A,电气机械和器材制造业,0.189787,2.082296,8181487.26,8250735.86
2015-11-01,2015-09-30,000533,万家乐,电气机械和器材制造业,0.105475,1.966085,4102565.38,4137987.84
2015-11-01,2015-09-30,000651,格力电器,电气机械和器材制造业,0.331394,2.117955,96646076.41,97334525.61
2015-11-01,2015-09-30,002028,思源电气,电气机械和器材制造业,0.109105,1.822931,5486127.4,7224775.85
2015-11-01,2015-09-30,002056,横店东磁,电气机械和器材制造业,0.116064,2.253488,3882346.58,7790664.0
2015-11-01,2015-09-30,002543,万和电气,电气机械和器材制造业,0.10982,2.067554,4130676.0,5702400.0
2015-11-01,2015-09-30,002692,远程电缆,电气机械和器材制造业,0.107087,2.679698,2503058.79,4044467.7
2015-11-01,2015-09-30,002705,新宝股份,电气机械和器材制造业,0.125931,2.691669,1535671.98,6205696.85
2015-11-01,2015-09-30,600487,亨通光电,电气机械和器材制造业,0.123957,2.089683,9935452.03,10712152.03
2015-11-01,2015-09-30,600580,卧龙电气,电气机械和器材制造业,0.116463,2.37235,7441225.14,12015904.69
2015-11-01,2015-09-30,600690,青岛海尔,电气机械和器材制造业,0.183181,1.652266,49915771.74,55475777.67
2015-11-01,2015-09-30,600884,杉杉股份,电气机械和器材制造业,0.214046,2.188326,9860597.93,9860597.93
2015-11-01,2015-09-30,002321,华英农业,畜牧业,0.029484,2.244277,3455426.47,3474528.0
2015-11-01,2015-09-30,000698,沈阳化工,石油、煤炭及其他燃料加工业,0.055287,1.137907,3304720.9,3483093.34
2015-11-01,2015-09-30,600028,中国石化,石油和天然气开采业,0.041568,0.730568,452943834.76,452943834.76
2015-11-01,2015-09-30,000726,鲁泰A,纺织业,0.118936,1.513516,6308991.11,7652224.13
2015-11-01,2015-09-30,002394,联发股份,纺织业,0.121504,1.456192,3758157.0,3758157.0
2015-11-01,2015-09-30,600061,国投安信,纺织业,0.267249,2.093186,6328973.37,54488737.77
2015-11-01,2015-09-30,600987,航民股份,纺织业,0.215901,2.148806,6334040.7,6334040.7
2015-11-01,2015-09-30,600398,海澜之家,纺织服装、服饰业,0.43506,2.139511,21147430.16,63258031.57
2015-11-01,2015-09-30,601566,九牧王,纺织服装、服饰业,0.075023,2.025572,8065151.68,8418434.25
2015-11-01,2015-09-30,000009,中国宝安,综合,0.154532,2.60285,15775595.37,16860417.22
2015-11-01,2015-09-30,600805,悦达投资,综合,0.066632,1.341953,9273287.48,9291767.87
2015-11-01,2015-09-30,000063,中兴通讯,计算机、通信和其他电子设备制造业,0.122122,1.785969,52451919.94,52564933.18
2015-11-01,2015-09-30,000100,TCL集团,计算机、通信和其他电子设备制造业,0.126993,1.286065,33872876.52,46046709.36
2015-11-01,2015-09-30,000413,东旭光电,计算机、通信和其他电子设备制造业,0.158938,2.689292,14776927.92,17656425.6
2015-11-01,2015-09-30,002396,星网锐捷,计算机、通信和其他电子设备制造业,0.149216,2.855218,8478099.0,8679690.85
2015-11-01,2015-09-30,002429,兆驰股份,计算机、通信和其他电子设备制造业,0.128391,3.131627,15099204.01,15361144.61
2015-11-01,2015-09-30,600060,海信电器,计算机、通信和其他电子设备制造业,0.129132,1.505207,17520563.56,17520563.56
2015-11-01,2015-09-30,600100,同方股份,计算机、通信和其他电子设备制造业,0.108456,1.946413,29769496.72,42620866.92
2015-11-01,2015-09-30,600183,生益科技,计算机、通信和其他电子设备制造业,0.097835,2.306215,10430724.07,10430724.07
2015-11-01,2015-09-30,600366,宁波韵升,计算机、通信和其他电子设备制造业,0.094236,2.382087,8185659.2,8511496.0
2015-11-01,2015-09-30,600498,烽火通信,计算机、通信和其他电子设备制造业,0.097749,3.001611,20561805.78,22267955.94
2015-11-01,2015-09-30,600563,法拉电子,计算机、通信和其他电子设备制造业,0.185348,3.16295,5964750.0,5964750.0
2015-11-01,2015-09-30,603328,依顿电子,计算机、通信和其他电子设备制造业,0.106056,2.414354,2039943.6,10180980.0
2015-11-01,2015-09-30,601166,兴业银行,货币金融服务,0.185992,0.907004,235575219.17,277402023.09
2015-11-01,2015-09-30,002065,东华软件,软件和信息技术服务业,0.165567,3.577707,23651449.71,27441135.31
2015-11-01,2015-09-30,002649,博彦科技,软件和信息技术服务业,0.126022,4.154799,6719681.9,6858930.0
2015-11-01,2015-09-30,300025,华星创业,软件和信息技术服务业,0.127923,4.011376,2266473.73,3190410.03
2015-11-01,2015-09-30,300183,东软载波,软件和信息技术服务业,0.128353,4.01193,4949056.72,8834132.06
2015-11-01,2015-09-30,600406,国电南瑞,软件和信息技术服务业,0.138156,4.838583,31299643.61,34466848.05
2015-11-01,2015-09-30,000404,华意压缩,通用设备制造业,0.113114,1.357426,3492663.96,3950945.11
2015-11-01,2015-09-30,000811,烟台冰轮,通用设备制造业,0.218296,2.32012,4245774.71,4684575.11
2015-11-01,2015-09-30,002158,汉钟精机,通用设备制造业,0.11782,2.462918,3992355.29,4458147.99
2015-11-01,2015-09-30,002202,金风科技,通用设备制造业,0.177684,2.226414,29018899.52,30201526.64
2015-11-01,2015-09-30,002630,华西能源,通用设备制造业,0.073897,2.379465,5695300.78,6937200.0
2015-11-01,2015-09-30,600475,华光股份,通用设备制造业,0.084194,2.24183,3594240.0,3594240.0
2015-11-01,2015-09-30,600835,上海机电,通用设备制造业,0.291904,2.34575,18775420.1,18775420.1
2015-11-01,2015-09-30,600894,广日股份,通用设备制造业,0.407254,2.098948,13561362.53,13561362.53
2015-11-01,2015-09-30,000488,晨鸣纸业,造纸和纸制品业,0.042556,0.723033,6983835.34,7035919.84
2015-11-01,2015-09-30,002521,齐峰新材,造纸和纸制品业,0.088759,1.333479,3559466.22,4363128.92
2015-11-01,2015-09-30,600020,中原高速,道路运输业,0.155407,0.982512,11753754.68,11753754.68
2015-11-01,2015-09-30,600350,山东高速,道路运输业,0.111752,1.239894,28674548.51,28674548.51
2015-11-01,2015-09-30,000929,兰州黄河,酒、饮料和精制茶制造业,0.111446,1.827769,2190463.82,2192038.8
2015-11-01,2015-09-30,600197,伊力特,酒、饮料和精制茶制造业,0.131589,2.505511,4462920.0,4462920.0
2015-11-01,2015-09-30,000039,中集集团,金属制品业,0.102774,1.485867,21565021.74,21575899.39
2015-11-01,2015-09-30,002478,常宝股份,金属制品业,0.080832,1.420596,3055990.5,4333083.0
2015-11-01,2015-09-30,001696,宗申动力,铁路、船舶、航空航天和其他运输设备制造业,0.112525,3.123916,9637334.09,12423542.08
2015-11-01,2015-09-30,601766,中国中车,铁路、船舶、航空航天和其他运输设备制造业,0.137692,3.151508,297242469.04,297242469.04
2015-11-01,2015-09-30,603766,隆鑫通用,铁路、船舶、航空航天和其他运输设备制造业,0.182942,2.640682,12652119.71,12652119.71
2015-11-01,2015-09-30,000417,合肥百货,零售业,0.10334,1.708727,6509185.66,6519831.91
2015-11-01,2015-09-30,002187,广百股份,零售业,0.099001,1.767683,4223419.17,4307675.91
2015-11-01,2015-09-30,600694,大商股份,零售业,0.136713,1.484195,9877758.3,9877758.3
2015-11-01,2015-09-30,600697,欧亚集团,零售业,0.175081,1.185024,3591861.75,3682888.94
2015-11-01,2015-09-30,600704,物产中大,零售业,0.120645,1.42693,13836490.78,14431970.25
2015-11-01,2015-09-30,600723,首商股份,零售业,0.153989,1.525961,5369847.56,5372605.64
2015-11-01,2015-09-30,600859,王府井,零售业,0.109249,1.372363,9926375.49,9926375.49
2015-11-01,2015-09-30,601607,上海医药,零售业,0.104187,1.433714,33535986.71,33537409.82
2015-11-01,2015-09-30,000789,万年青,非金属矿物制品业,0.115628,0.959272,3759834.42,3759923.58
2015-11-01,2015-09-30,600291,西水股份,非金属矿物制品业,0.192745,0.643993,8248320.0,8248320.0
2015-11-01,2015-09-30,600585,海螺水泥,非金属矿物制品业,0.13147,1.245257,67394988.46,67394988.46
2015-11-01,2015-09-30,600629,棱光实业,非金属矿物制品业,0.118703,1.583278,6472796.52,6678519.53
2015-11-01,2015-09-30,600668,尖峰集团,非金属矿物制品业,0.09216,1.799983,3906161.04,3908792.29
2015-11-01,2015-09-30,000709,河北钢铁,黑色金属冶炼和压延加工业,0.012866,0.724495,33018533.27,33023870.42
2015-11-01,2015-09-30,600019,宝钢股份,黑色金属冶炼和压延加工业,0.025306,0.748247,91811718.63,92063322.29
2015-11-01,2015-09-30,600295,鄂尔多斯,黑色金属冶炼和压延加工业,0.060062,0.562088,4437000.0,4437000.0
2015-11-01,2015-09-30,600782,新钢股份,黑色金属冶炼和压延加工业,0.003608,0.915253,7594292.18,7594292.18
2015-11-01,2015-09-30,000655,金岭矿业,黑色金属矿采选业,-0.001604,1.343536,4197148.62,4197148.62
2016-05-01,2015-12-31,300284,苏交科,专业技术服务业,0.138096,4.281814,7072291.55,12021850.95
2016-05-01,2015-12-31,600629,华建集团,专业技术服务业,0.172715,1.891755,8609515.37,8883149.1
2016-05-01,2015-12-31,000666,经纬纺机,专用设备制造业,0.154086,1.53815,8819036.92,15726066.5
2016-05-01,2015-12-31,002786,银宝山新,专用设备制造业,0.095943,3.566598,869500.8,3476908.8
2016-05-01,2015-12-31,300210,森远股份,专用设备制造业,0.088044,4.184998,2109620.56,4925592.97
2016-05-01,2015-12-31,600499,科达洁能,专用设备制造业,0.129222,3.639847,15586111.52,15970718.8
2016-05-01,2015-12-31,600582,天地科技,专用设备制造业,0.084762,1.582662,16582147.2,28266562.13
2016-05-01,2015-12-31,600587,新华医疗,专用设备制造业,0.097665,3.721784,13308850.21,14765532.55
2016-05-01,2015-12-31,600761,安徽合力,专用设备制造业,0.104599,1.960468,8234511.42,8234511.42
2016-05-01,2015-12-31,600843,上工申贝,专用设备制造业,0.095618,4.486565,5108910.9,5108910.9
2016-05-01,2015-12-31,600970,中材国际,专用设备制造业,0.115032,2.056991,13064902.26,13975588.16
2016-05-01,2015-12-31,300370,安控科技,仪器仪表制造业,0.128176,6.328554,2471147.67,5239934.97
2016-05-01,2015-12-31,600848,上海临港,仪器仪表制造业,0.132837,5.850172,6710487.73,18100970.66
2016-05-01,2015-12-31,601222,林洋能源,仪器仪表制造业,0.129333,2.934968,13045504.29,14934475.7
2016-05-01,2015-12-31,601567,三星医疗,仪器仪表制造业,0.204929,5.888732,15123152.14,18182735.45
2016-05-01,2015-12-31,600754,锦江股份,住宿业,0.074582,4.872007,22952394.78,33281930.42
2016-05-01,2015-12-31,601318,中国平安,保险业,0.16987,1.591214,389975921.93,389975921.93
2016-05-01,2015-12-31,000069,华侨城A,公共设施管理业,0.140905,1.712108,27389683.86,64715135.95
2016-05-01,2015-12-31,002033,丽江旅游,公共设施管理业,0.117736,3.414634,7439258.87,7439258.87
2016-05-01,2015-12-31,600612,老凤祥,其他制造业,0.282744,4.170178,13718162.59,13718162.59
2016-05-01,2015-12-31,600705,中航资本,其他金融业,0.159013,2.840502,58155441.73,69925577.72
2016-05-01,2015-12-31,600313,农发种业,农业,0.065368,2.650194,5575420.42,6571110.28
2016-05-01,2015-12-31,000895,双汇发展,农副食品加工业,0.25943,3.809145,37093379.12,67370709.19
2016-05-01,2015-12-31,002157,正邦科技,农副食品加工业,0.11247,3.803317,7763189.65,13481432.74
2016-05-01,2015-12-31,002385,大北农,农副食品加工业,0.091058,3.60508,18576202.6,33379446.66
2016-05-01,2015-12-31,002557,洽洽食品,农副食品加工业,0.126991,3.237881,9491040.0,9491040.0
2016-05-01,2015-12-31,603609,禾丰牧业,农副食品加工业,0.117839,3.857417,5677577.62,11279064.68
2016-05-01,2015-12-31,002054,德美化工,化学原料和化学制品制造业,0.173872,3.007432,4401640.36,5919313.54
2016-05-01,2015-12-31,002258,利尔化学,化学原料和化学制品制造业,0.097926,3.327401,5162276.94,5162322.84
2016-05-01,2015-12-31,002391,长青股份,化学原料和化学制品制造业,0.091323,2.234582,3633542.67,6453302.37
2016-05-01,2015-12-31,002440,闰土股份,化学原料和化学制品制造业,0.12247,2.364697,11020042.86,14611350.0
2016-05-01,2015-12-31,002538,司尔特,化学原料和化学制品制造业,0.103246,3.00659,7232370.93,9055496.77
2016-05-01,2015-12-31,600299,安迪苏,化学原料和化学制品制造业,0.26329,3.543868,9795539.67,50258829.86
2016-05-01,2015-12-31,600309,万华化学,化学原料和化学制品制造业,0.162195,2.603863,38597674.75,38597674.75
2016-05-01,2015-12-31,600352,浙江龙盛,化学原料和化学制品制造业,0.210915,2.512589,35617606.85,37868782.85
2016-05-01,2015-12-31,600426,华鲁恒升,化学原料和化学制品制造业,0.129353,1.876245,13760808.75,13836421.95
2016-05-01,2015-12-31,600486,扬农化工,化学原料和化学制品制造业,0.156026,2.81091,9092433.93,9092433.93
2016-05-01,2015-12-31,600803,新奥股份,化学原料和化学制品制造业,0.177211,3.176131,8556773.01,15634550.78
2016-05-01,2015-12-31,600985,雷鸣科化,化学原料和化学制品制造业,0.097806,2.863768,3606367.09,3606367.09
2016-05-01,2015-12-31,000615,湖北金环,化学纤维制造业,0.192651,3.144232,2787773.11,6144473.08
2016-05-01,2015-12-31,000623,吉林敖东,医药制造业,0.172064,1.574359,24974467.59,27682869.5
2016-05-01,2015-12-31,000908,景峰医药,医药制造业,0.22834,2.414017,3978121.81,12892693.22
2016-05-01,2015-12-31,000915,山大华特,医药制造业,0.165395,3.77346,6306875.24,6337765.41
2016-05-01,2015-12-31,000999,华润三九,医药制造业,0.173787,3.482341,26692365.28,26723970.0
2016-05-01,2015-12-31,600332,白云山,医药制造业,0.161665,4.500377,31369999.84,32424595.9
2016-05-01,2015-12-31,600518,康美药业,医药制造业,0.155044,3.956613,74536420.97,74536420.97
2016-05-01,2015-12-31,600566,济川药业,医药制造业,0.272875,3.913257,4719636.86,21615037.03
2016-05-01,2015-12-31,600750,江中药业,医药制造业,0.164013,4.496379,10587000.0,10587000.0
2016-05-01,2015-12-31,002191,劲嘉股份,印刷和记录媒介复制业,0.197664,4.621514,19886223.36,20206080.0
2016-05-01,2015-12-31,601515,东风股份,印刷和记录媒介复制业,0.219715,4.860182,18436960.0,18436960.0
2016-05-01,2015-12-31,002143,印纪传媒,商务服务业,0.398361,1.673857,5457137.82,44854235.1
2016-05-01,2015-12-31,002344,海宁皮城,商务服务业,0.114221,3.447011,16964093.46,17180800.0
2016-05-01,2015-12-31,601888,中国国旅,商务服务业,0.151772,4.868683,57900662.26,57900662.26
2016-05-01,2015-12-31,600039,四川路桥,土木工程建筑业,0.115306,1.637081,15400636.63,15400636.63
2016-05-01,2015-12-31,600068,葛洲坝,土木工程建筑业,0.126109,1.289628,32649295.43,36239598.23
2016-05-01,2015-12-31,601117,中国化学,土木工程建筑业,0.111589,1.21999,33988370.0,33988370.0
2016-05-01,2015-12-31,601186,中国铁建,土木工程建筑业,0.115441,1.421001,138321589.34,155063749.34
2016-05-01,2015-12-31,601668,中国建筑,土木工程建筑业,0.16499,0.79654,189569549.09,190200000.0
2016-05-01,2015-12-31,601800,中国交建,土木工程建筑业,0.104604,1.279191,157530427.05,157530427.05
2016-05-01,2015-12-31,300027,华谊兄弟,广播、电视、电影和录音制作业,0.148472,5.380026,39161160.36,57728807.92
2016-05-01,2015-12-31,002047,宝鹰股份,建筑装饰、装修和其他建筑业,0.158257,1.271389,7670376.45,14197260.13
2016-05-01,2015-12-31,002504,弘高创意,建筑装饰、装修和其他建筑业,0.338306,2.496027,4182689.34,12464569.37
2016-05-01,2015-12-31,600583,海油工程,开采专业及辅助性活动,0.156566,1.721116,36238677.09,39571125.46
2016-05-01,2015-12-31,000002,万科A,房地产业,0.205782,1.980718,237274532.9,237650437.29
2016-05-01,2015-12-31,000031,中粮地产,房地产业,0.092062,2.298679,25482767.11,25482928.92
2016-05-01,2015-12-31,000537,广宇发展,房地产业,0.092746,2.188027,5998629.56,5998795.7
2016-05-01,2015-12-31,000656,金科股份,房地产业,0.086559,1.489551,19265609.44,22846877.61
2016-05-01,2015-12-31,000732,泰禾集团,房地产业,0.106304,1.786297,24886432.99,30489042.64
2016-05-01,2015-12-31,002146,荣盛发展,房地产业,0.137215,1.882217,32041067.37,41438001.5
2016-05-01,2015-12-31,002244,滨江集团,房地产业,0.149298,1.968279,18271861.6,21523840.0
2016-05-01,2015-12-31,600048,保利地产,房地产业,0.189062,1.178207,114435816.83,114435816.83
2016-05-01,2015-12-31,600064,南京高科,房地产业,0.096921,1.548695,14673520.3,14673520.3
2016-05-01,2015-12-31,600177,雅戈尔,房地产业,0.235823,1.77965,36249238.39,36249238.39
2016-05-01,2015-12-31,600376,首开股份,房地产业,0.126335,1.153048,28025156.25,28025156.25
2016-05-01,2015-12-31,600383,金地集团,房地产业,0.109906,1.304068,62094616.23,62094616.23
2016-05-01,2015-12-31,600657,信达地产,房地产业,0.095753,1.211441,10593610.07,10593610.07
2016-05-01,2015-12-31,600684,珠江实业,房地产业,0.122113,2.075084,7211743.11,7211743.11
2016-05-01,2015-12-31,600708,光明地产,房地产业,0.097127,2.005231,6502214.67,16866428.37
2016-05-01,2015-12-31,600823,世茂股份,房地产业,0.130637,0.949355,21551620.48,23406524.41
2016-05-01,2015-12-31,000411,英特集团,批发业,0.10679,3.639575,5512789.59,5516094.06
2016-05-01,2015-12-31,000652,泰达股份,批发业,0.086294,2.697246,10450249.45,10520841.56
2016-05-01,2015-12-31,600051,宁波联合,批发业,0.101224,2.016614,4048686.08,4116051.2
2016-05-01,2015-12-31,600755,厦门国贸,批发业,0.110269,1.721205,15512860.61,15512860.61
2016-05-01,2015-12-31,600981,汇鸿集团,批发业,0.204229,3.37458,3136854.54,29084358.5
2016-05-01,2015-12-31,002237,恒邦股份,有色金属冶炼和压延加工业,0.04491,2.474935,7986989.51,9085792.0
2016-05-01,2015-12-31,002716,金贵银业,有色金属冶炼和压延加工业,0.061564,3.007285,3385187.93,5913664.74
2016-05-01,2015-12-31,600459,贵研铂业,有色金属冶炼和压延加工业,0.037639,2.908215,5470093.47,5470093.47
2016-05-01,2015-12-31,601677,明泰铝业,有色金属冶炼和压延加工业,0.058218,2.038339,6523238.4,7724096.0
2016-05-01,2015-12-31,000603,盛达矿业,有色金属矿采选业,0.448157,1.615311,6987890.32,9115045.44
2016-05-01,2015-12-31,000758,中色股份,有色金属矿采选业,0.046111,2.325555,13415236.36,14652175.47
2016-05-01,2015-12-31,002641,永高股份,橡胶和塑料制品业,0.113299,3.624996,6724677.93,8588160.0
2016-05-01,2015-12-31,600717,天津港,水上运输业,0.089963,0.987549,18874647.98,18874647.98
2016-05-01,2015-12-31,601872,招商轮船,水上运输业,0.129812,2.057764,33471335.63,37573158.01
2016-05-01,2015-12-31,000685,中山公用,水的生产和供应业,0.16279,1.890808,14113927.08,20872825.62
2016-05-01,2015-12-31,000550,江铃汽车,汽车制造业,0.19682,2.159991,15514293.24,15566035.72
2016-05-01,2015-12-31,000581,威孚高科,汽车制造业,0.132283,2.045447,20711532.46,20713487.31
2016-05-01,2015-12-31,000625,长安汽车,汽车制造业,0.332809,2.315505,57486260.63,63822472.42
2016-05-01,2015-12-31,000957,中通客车,汽车制造业,0.247086,3.379906,5826294.33,7242321.58
2016-05-01,2015-12-31,002454,松芝股份,汽车制造业,0.134398,3.02991,4858745.52,8112956.3
2016-05-01,2015-12-31,600104,上汽集团,汽车制造业,0.202437,1.109262,233962523.87,233962523.87
2016-05-01,2015-12-31,600686,金龙汽车,汽车制造业,0.181942,1.949339,8493438.29,11643312.03
2016-05-01,2015-12-31,600741,华域汽车,汽车制造业,0.222983,1.295141,43552754.95,43552754.95
2016-05-01,2015-12-31,601633,长城汽车,汽车制造业,0.224194,2.862755,72573857.16,72573857.16
2016-05-01,2015-12-31,002086,东方海洋,渔业,0.023643,3.601756,7039134.56,10177960.0
2016-05-01,2015-12-31,002447,壹桥海参,渔业,0.111092,3.87733,5567779.8,9191161.8
2016-05-01,2015-12-31,000937,冀中能源,煤炭开采和洗选业,0.0149,0.89206,14460693.78,17809076.12
2016-05-01,2015-12-31,000983,西山煤电,煤炭开采和洗选业,0.011176,1.00919,19159083.47,19159296.0
2016-05-01,2015-12-31,600188,兖州煤业,煤炭开采和洗选业,0.019188,1.080891,27970388.78,27972000.0
2016-05-01,2015-12-31,601088,中国神华,煤炭开采和洗选业,0.065185,0.831349,246870838.19,246870838.19
2016-05-01,2015-12-31,000421,南京中北,燃气生产和供应业,0.146367,1.572044,3390070.08,5520316.44
2016-05-01,2015-12-31,000826,启迪桑德,生态保护和环境治理业,0.144689,5.429361,33350120.97,33539793.56
